ts,open,high,low,close,volume
2023-07-08 04:00:00+00:00,1863.37,1863.37,1853.9,1860.67,2344310.0
2023-07-08 08:00:00+00:00,1860.67,1866.87,1856.29,1858.34,2311298.0
2023-07-08 12:00:00+00:00,1858.34,1861.3,1854.93,1858.34,1816583.0
2023-07-08 16:00:00+00:00,1858.34,1865.38,1842.03,1845.9,4438863.0
2023-07-08 20:00:00+00:00,1845.9,1865.68,1841.4,1864.44,3092723.0
2023-07-09 00:00:00+00:00,1864.44,1873.95,1861.93,1867.0,3405861.0
2023-07-09 04:00:00+00:00,1867.0,1870.19,1863.14,1866.47,1389030.0
2023-07-09 08:00:00+00:00,1866.47,1868.94,1862.93,1868.07,2063466.0
2023-07-09 12:00:00+00:00,1868.07,1878.85,1855.5,1865.52,6421932.0
2023-07-09 16:00:00+00:00,1865.52,1868.03,1861.04,1867.8,3017508.0
2023-07-09 20:00:00+00:00,1867.8,1870.86,1855.22,1861.82,5379510.0
2023-07-10 00:00:00+00:00,1861.82,1867.11,1845.39,1860.99,5683997.0
2023-07-10 04:00:00+00:00,1860.99,1862.42,1851.59,1855.43,2101714.0
2023-07-10 08:00:00+00:00,1855.43,1864.62,1848.49,1863.28,3545511.0
2023-07-10 12:00:00+00:00,1863.28,1872.94,1858.96,1870.01,5941644.0
2023-07-10 16:00:00+00:00,1870.01,1900.4,1864.46,1898.67,8827841.0
2023-07-10 20:00:00+00:00,1898.67,1904.88,1865.97,1879.34,8739917.0
2023-07-11 00:00:00+00:00,1879.34,1883.98,1874.47,1878.84,3038077.0
2023-07-11 04:00:00+00:00,1878.84,1891.66,1876.12,1882.38,3508091.0
2023-07-11 08:00:00+00:00,1882.38,1883.18,1862.5,1866.39,6112681.0
2023-07-11 12:00:00+00:00,1866.39,1881.66,1861.35,1871.15,8347155.0
2023-07-11 16:00:00+00:00,1871.15,1875.74,1865.0,1873.99,6477041.0
2023-07-11 20:00:00+00:00,1873.99,1879.49,1870.85,1877.66,4339561.0
2023-07-12 00:00:00+00:00,1877.66,1888.5,1875.73,1879.55,3434018.0
2023-07-12 04:00:00+00:00,1879.55,1895.01,1877.66,1889.99,4680127.0
2023-07-12 08:00:00+00:00,1889.99,1891.26,1885.54,1890.0,3259703.0
2023-07-12 12:00:00+00:00,1890.0,1901.23,1876.96,1882.53,13386890.0
2023-07-12 16:00:00+00:00,1882.53,1890.86,1865.12,1869.31,8624309.0
2023-07-12 20:00:00+00:00,1869.31,1873.24,1863.15,1870.82,3212597.0
2023-07-13 00:00:00+00:00,1870.82,1875.32,1864.78,1866.78,2195542.0
